element_type,has_alt,has_label,has_aria,contrast_ratio,is_interactive,issue_severity
img,0,1,0,2.3510576595506874,0,serious
textarea,0,1,1,1.6581504596194332,0,critical
img,1,0,1,13.102843936057354,1,minor
img,0,1,0,13.3829427209838,1,serious
a,0,0,1,11.591764052765793,1,minor
a,0,0,0,16.24570390463449,1,moderate
button,0,1,1,1.7830108855415596,0,critical
input,1,0,1,19.719462164189352,0,serious
div,1,0,1,2.9013024651412103,1,critical
div,0,0,1,14.480459887871872,1,minor
div,1,1,1,3.667931778816186,1,moderate
button,1,1,1,18.59810866615585,0,minor
a,0,1,1,11.214265738900625,1,minor
select,1,0,1,2.6458708203595207,0,serious
textarea,0,0,1,13.334482254001472,1,serious
textarea,1,1,1,1.182198877644033,1,critical
select,1,1,1,16.520443568804893,0,minor
button,1,0,0,14.011699732922468,0,minor
select,0,1,1,5.252494987270145,1,minor
div,1,1,0,8.495018323521874,0,minor
input,0,1,1,1.1561338897778053,0,critical
img,0,1,0,14.873676299424101,1,serious
textarea,1,1,0,7.453362750194385,0,minor
a,0,0,0,12.431778305934383,0,minor
a,1,1,1,20.134552558289258,1,minor
button,0,1,1,6.9893342589517,1,minor
a,0,0,1,20.804757681746366,0,minor
div,1,0,1,13.654567720151329,1,minor
textarea,1,0,0,5.841773325710099,0,serious
select,1,0,1,9.735557660425155,0,serious
div,1,1,1,15.809062447671796,0,minor
button,0,1,1,9.929558153661626,1,minor
div,0,1,1,2.370151346831048,0,critical
select,0,1,1,4.372073227650847,0,moderate
input,1,0,1,16.82595491567891,0,serious
button,0,0,1,13.967461514361228,1,minor
input,1,1,1,12.396509546642674,1,minor
img,0,1,0,4.352439415108027,1,serious
input,1,1,0,17.755148907006788,0,minor
img,0,1,1,20.214802191725003,0,serious
img,0,0,1,1.8177419498133909,1,serious
input,1,1,1,2.560637413077106,0,critical
button,0,0,1,18.694490066291294,0,minor
select,1,0,0,17.311045080642565,0,serious
div,0,0,0,13.358689110225873,0,minor
div,0,0,1,19.89930417972276,1,minor
select,1,1,0,13.928611559840064,1,moderate
textarea,1,1,0,5.3197055145900665,1,moderate
textarea,0,1,1,15.572846474338004,0,minor
img,0,1,1,13.914206894912745,0,serious
img,0,0,1,20.714894040200587,1,serious
button,0,0,0,5.277914727495835,1,moderate
a,0,0,0,12.95769872725198,1,moderate
input,0,1,1,16.60335044450245,0,minor
img,1,0,1,7.779661786763416,1,minor
div,1,0,0,8.593591661964753,0,minor
button,1,0,0,18.758036766566413,1,moderate
input,0,0,1,9.083897592177626,0,serious
button,0,1,0,13.494657037912289,0,minor
input,0,0,1,18.784762750536512,1,serious
input,1,0,1,5.1965316618112265,0,serious
select,1,1,0,20.637545927052116,0,minor
img,0,1,0,15.039070679406516,1,serious
button,0,1,0,10.922433882828896,1,moderate
button,1,0,1,9.618411287019953,1,minor
select,1,0,1,20.08729231103009,0,serious
div,1,0,1,5.114496550593327,0,minor
div,0,0,1,7.233665136919226,1,minor
textarea,0,1,1,7.155855110958495,1,minor
img,0,0,1,6.780126694689269,0,serious
img,1,0,0,10.370760904313784,1,moderate
a,1,1,1,20.783584665356663,1,minor
select,0,1,1,18.77573533432435,0,minor
div,0,1,1,7.558991366429723,0,minor
input,1,0,1,9.457402314602753,1,serious
button,0,0,0,14.389614927718627,0,minor
img,1,0,1,1.343033613932282,0,critical
button,1,0,0,17.403073173712958,1,moderate
button,0,0,0,18.59596114623839,1,moderate
a,1,1,1,18.14400668649068,1,minor
div,0,1,1,8.501087737710723,0,minor
img,1,0,0,10.239990147284162,1,moderate
button,1,0,0,1.2477664380751166,0,critical
img,0,0,1,8.987906960871015,1,serious
input,1,0,0,10.20853644733203,0,serious
a,0,0,1,19.13948586136957,0,minor
input,0,1,1,18.87975347514495,1,minor
img,1,1,0,20.32194128175819,0,minor
textarea,0,1,1,18.702099701810408,1,minor
img,0,0,1,1.1640141885529123,1,serious
div,0,0,1,13.829217046644395,0,minor
button,0,1,0,2.364753662060816,0,critical
button,0,1,0,6.4518857275997075,0,minor
input,0,0,0,12.566152589411606,1,serious
a,1,1,1,15.012276368150777,1,minor
textarea,0,1,0,14.092640518341906,1,moderate
select,1,0,0,1.9811673481728644,1,serious
button,1,1,0,3.0720773913910406,1,moderate
div,0,1,1,3.5717362586254677,1,moderate
input,1,1,1,2.828287535393822,0,critical
input,1,0,0,4.564688465386445,1,serious
select,0,1,0,14.769755826231187,1,moderate
div,0,1,0,17.616745023183057,1,moderate
a,0,1,1,9.176277801468206,1,minor
div,1,0,0,14.855630128566872,0,minor
a,1,0,1,5.00032522531653,0,minor
div,0,1,1,20.465603032668163,0,minor
div,0,0,1,7.999950457152366,1,minor
img,1,1,0,17.917338124096702,1,moderate
input,1,0,0,19.90732745258774,1,serious
div,1,0,1,18.294279257506044,0,minor
select,1,1,1,2.3413530308057786,1,critical
div,0,1,1,14.00614314614512,1,minor
button,1,1,1,3.4018141314310237,0,moderate
input,1,0,0,1.1132600105159343,0,serious
button,1,1,0,2.035668878861349,1,critical
input,1,0,1,19.322983928941145,0,serious
button,0,0,1,19.169270285207876,1,minor
div,0,1,1,5.516487755280676,1,minor
div,1,0,0,11.941224295972525,0,minor
img,1,1,1,20.100565245318524,1,minor
select,0,0,0,10.93412259393525,0,serious
button,0,1,1,8.871556402915159,0,minor
a,1,0,0,10.664973880892491,1,moderate
img,1,0,0,16.804315231038885,0,minor
button,0,1,1,10.545552650664707,1,minor
button,0,0,0,16.66555362564739,1,moderate
img,0,1,0,9.633948912818658,0,serious
div,0,0,0,6.040113424227657,0,minor
button,0,0,0,7.529454596372412,0,minor
div,0,0,1,2.556469292743319,1,critical
img,1,1,1,10.947622888185528,1,minor
div,0,1,1,3.96221849778046,1,moderate
input,0,1,1,17.23094012669466,1,minor
a,0,1,1,9.411811483137884,1,minor
textarea,0,1,0,16.300046479834464,1,moderate
button,1,0,0,20.089208550772668,1,moderate
select,1,0,0,17.98955899426472,0,serious
a,0,1,0,20.029273594916393,1,moderate
textarea,1,0,1,12.358730537414605,1,serious
div,1,0,1,4.306488679610837,0,moderate
button,1,0,0,19.70791908367401,1,moderate
div,1,0,1,18.370087811935417,1,minor
input,1,1,0,18.28825982133857,0,minor
img,1,0,0,14.865488548174369,1,moderate
button,0,1,1,13.498325243721588,0,minor
textarea,0,1,1,1.29447783722663,1,critical
textarea,0,0,1,15.961081381762325,1,serious
input,0,1,1,2.830702349656115,0,critical
input,0,0,1,6.1950187220515165,0,serious
button,1,0,1,12.029805907026738,1,minor
div,0,0,1,10.034651697520832,1,minor
select,0,1,0,1.3154877954289192,0,critical
textarea,1,1,1,17.479701169034247,1,minor
textarea,1,1,0,18.576019161718527,0,minor
input,0,0,0,14.637458869935337,0,serious
a,1,0,1,11.821357173136448,0,minor
input,1,0,0,20.21475677798943,1,serious
select,1,1,1,3.3991241549638387,1,moderate
div,1,0,0,15.758201073299782,1,moderate
div,0,0,0,3.567212257903957,0,moderate
a,1,1,0,8.636895978468313,1,moderate
textarea,0,1,1,12.709690183419575,0,minor
input,0,1,0,15.741753810087046,0,minor
div,1,0,0,1.0743220054396798,1,critical
select,1,0,0,6.211957727435523,1,serious
button,1,0,1,11.764007828196407,0,minor
img,0,1,0,11.65747358323014,1,serious
img,1,1,1,13.75252869892528,0,minor
img,1,1,0,7.0770716173644495,1,moderate
textarea,1,1,0,11.810585021778714,0,minor
input,1,0,0,4.795735548691528,1,serious
a,1,0,1,4.73744428806911,0,minor
div,0,0,0,12.531279268452137,1,moderate
button,1,0,0,14.70945170090682,0,minor
select,1,0,0,3.407999333625759,0,serious
button,1,0,0,3.455798038084467,0,moderate
select,0,0,1,12.30605382920901,0,serious
textarea,1,0,0,6.4019150456729115,0,serious
input,0,1,0,8.847982044822288,0,minor
img,0,1,0,9.014968952951557,1,serious
input,1,0,0,4.5710571856983275,0,serious
textarea,1,1,1,1.0262926686125287,0,critical
a,1,0,0,18.063036199380146,1,moderate
a,0,0,0,15.300039377953766,1,moderate
textarea,0,1,1,14.81077116231131,0,minor
select,0,0,0,11.930102762266394,1,serious
div,0,0,0,15.019393091562408,1,moderate
div,0,0,0,19.713767550952515,0,minor
select,0,0,1,14.313474724585824,0,serious
a,1,0,0,6.301828038548999,1,moderate
a,1,0,1,12.41120103481796,1,minor
a,0,0,1,9.846488067324202,1,minor
input,1,1,1,12.12838262224299,1,minor
a,1,1,1,11.352209548256502,1,minor
button,0,0,1,18.175505704569296,1,minor
img,0,1,1,14.036002067621341,0,serious
a,1,0,1,4.775169558682078,1,minor
select,0,0,0,2.2603355775074165,0,serious
img,0,0,0,9.487275773626939,0,serious
input,1,0,1,1.312212445154585,1,serious
select,0,1,1,7.365947716666714,0,minor
img,1,1,1,8.360429388784514,1,minor
select,1,1,1,8.511777480198479,0,minor
input,1,1,1,20.587000486477855,1,minor
button,1,0,1,7.078017539449365,0,minor
input,1,1,0,6.304549907572424,1,moderate
input,0,0,0,3.5876186213508245,0,serious
select,0,0,1,11.220176713652256,1,serious
textarea,0,1,1,4.073486124272414,0,moderate
div,0,0,1,13.32589425461569,0,minor
a,1,1,0,4.103195578766991,0,moderate
a,1,1,1,12.533466355184023,1,minor
button,0,1,0,17.525384783492527,1,moderate
button,1,1,0,1.8504926703818527,1,critical
a,0,1,0,9.394939498364117,1,moderate
div,0,0,1,10.22097934437671,1,minor
a,0,1,1,16.821442869562247,0,minor
textarea,1,1,0,10.358312638910885,1,moderate
div,1,0,0,12.350715729126403,1,moderate
button,1,1,0,16.824085071761424,0,minor
img,1,1,0,12.195169858585814,1,moderate
select,0,0,1,8.165988270391647,1,serious
textarea,1,0,0,2.7168455524116455,1,serious
textarea,1,1,1,15.598312590251552,1,minor
button,1,0,0,18.4227630032431,1,moderate
button,0,1,1,20.40129074040328,1,minor
input,0,0,0,19.531997615431365,0,serious
textarea,1,1,1,16.948358176664975,1,minor
input,1,1,1,13.869438644914563,1,minor
input,1,1,1,16.62920291661277,1,minor
select,1,0,0,9.641674257041359,0,serious
input,0,1,1,12.8955242958167,0,minor
div,1,0,0,7.973996182783704,0,minor
a,1,1,1,7.534184299607655,0,minor
img,1,1,1,16.133835465520676,1,minor
button,0,1,0,10.078655646071233,0,minor
div,0,1,1,5.243225258620584,1,minor
img,1,1,1,5.038763238837317,1,minor
textarea,1,0,0,18.183447231398674,1,serious
textarea,1,0,1,14.555209887253422,0,serious
textarea,1,0,1,11.920921467162316,1,serious
div,1,1,1,9.018774719927189,0,minor
div,0,1,1,9.616347815742515,1,minor
button,0,0,0,2.148703883898876,0,critical
a,0,1,1,10.098202897356856,0,minor
input,1,1,1,16.909098212441638,1,minor
textarea,0,1,1,8.759729601906447,1,minor
select,0,0,1,8.671625050865158,1,serious
a,0,0,1,1.314331660385756,0,critical
select,1,0,1,10.156705251161373,0,serious
button,1,0,1,1.5067530589593372,0,critical
button,0,0,1,12.406988560175222,1,minor
button,1,1,0,11.135667631646282,0,minor
img,0,1,0,17.80016997847998,1,serious
select,0,1,0,12.635612218514424,0,minor
a,0,1,0,7.468547106444305,0,minor
a,0,0,1,11.324620188338283,0,minor
div,1,0,1,14.994127114998376,1,minor
div,1,1,0,2.879275908207656,1,critical
textarea,1,0,0,13.421481769408675,1,serious
div,1,1,0,19.332525639559584,0,minor
button,0,1,1,6.982605912624887,0,minor
a,1,1,1,13.532501897528245,0,minor
select,0,1,0,17.42658900700487,0,minor
button,1,0,0,11.236127948772483,1,moderate
img,1,1,0,15.359590680407697,0,minor
div,1,0,0,7.220206769785202,0,minor
button,0,1,0,7.121169058502895,1,moderate
button,0,1,1,14.351680435971215,1,minor
img,0,1,0,15.108177479469678,1,serious
input,0,1,1,19.740193990242876,0,minor
a,1,0,0,5.496771494359491,1,moderate
select,0,1,0,10.364351921759383,0,minor
textarea,0,0,1,6.010269463277828,1,serious
input,1,1,0,2.601843217604908,0,critical
div,1,1,1,9.064610558949754,0,minor
button,0,1,1,8.481614945764065,0,minor
img,1,0,0,6.408682399643759,0,minor
img,0,1,0,6.939897822788329,0,serious
a,1,1,1,8.208236127025563,0,minor
input,0,1,1,20.77675265560187,1,minor
textarea,0,1,0,16.6591553193456,0,minor
a,0,1,1,2.428024021738139,0,critical
button,0,0,0,18.448263529734035,0,minor
a,0,0,1,13.666066527973427,0,minor
select,1,1,0,18.811875202438184,1,moderate
img,0,1,1,7.834193742604564,0,serious
img,0,0,1,10.290377296234375,0,serious
div,0,1,0,18.924541146162166,1,moderate
div,0,0,1,6.45146271827363,0,minor
textarea,0,1,1,19.310017524908307,1,minor
button,1,1,1,17.569994242885386,0,minor
select,1,0,1,20.611158818185867,0,serious
input,0,1,1,7.485151740327262,1,minor
a,1,0,1,5.715063600095668,1,minor
textarea,0,0,1,7.617337940914563,1,serious
button,1,0,0,20.092995919774705,0,minor
div,1,1,1,7.661465921058831,1,minor
a,0,0,1,12.304236399144763,1,minor
div,1,0,0,9.073585651730284,0,minor
a,1,1,1,8.924402889635617,0,minor
input,0,1,1,4.867572197581104,0,minor
button,0,1,0,11.7415908159518,1,moderate
a,1,1,1,17.988085099344136,0,minor
select,1,1,1,1.989700271077416,1,critical
textarea,1,1,0,18.78453187326843,1,moderate
img,0,0,0,14.309459302745989,1,serious
select,1,1,1,13.334761611498058,1,minor
select,1,0,1,13.518004658479844,0,serious
textarea,1,1,0,6.925396719089388,0,minor
img,0,0,1,9.302890077365754,1,serious
select,0,0,0,16.985800118084292,1,serious
a,0,1,0,7.127620738725792,0,minor
a,0,1,0,10.400404191453935,0,minor
a,1,0,1,1.3926454277530667,1,critical
img,0,1,0,15.671167058710132,1,serious
select,1,1,0,9.354043533572113,1,moderate
img,1,0,0,11.507175369472074,1,moderate
a,1,0,1,3.293786356215173,1,moderate
textarea,1,0,1,20.834284575748736,0,serious
select,0,1,1,7.0493565396969196,1,minor
select,0,1,0,13.699793231929007,0,minor
div,0,1,1,12.624726897089309,1,minor
div,0,1,1,16.701844078499807,0,minor
input,0,0,0,6.8767391124392105,1,serious
button,1,1,0,16.118546899944747,0,minor
div,0,0,1,8.650034613714688,0,minor
img,0,1,1,9.223219316926983,1,serious
div,0,1,0,14.454250529735404,1,moderate
input,0,0,1,16.685715434809374,0,serious
select,1,1,0,14.337332722411182,0,minor
input,1,1,0,18.99759041142304,0,minor
select,1,0,1,6.703180590201347,1,serious
textarea,1,1,1,19.012334642038986,0,minor
textarea,1,0,1,3.617270518867574,1,serious
select,0,0,1,14.190606380599611,1,serious
button,1,0,0,11.952613027603551,1,moderate
div,1,0,1,10.89271880831179,1,minor
img,1,1,1,7.218240577243566,1,minor
img,0,1,1,11.074654906164684,1,serious
a,0,1,0,4.235467127694065,0,moderate
select,1,0,1,8.386418884233512,0,serious
img,0,1,1,2.9736183496775483,1,serious
button,0,1,0,12.436931995726392,0,minor
select,1,1,0,2.915357723992539,0,critical
button,0,1,0,4.2068928781033135,1,moderate
img,0,0,0,2.7093360297496263,0,serious
img,0,0,0,8.626212799041559,1,serious
a,1,1,1,17.83916908836697,1,minor
img,1,0,0,19.137927832676553,1,moderate
select,1,1,0,2.437789092000268,1,critical
textarea,0,1,0,13.69100281723254,0,minor
select,1,1,0,14.687708491841468,0,minor
select,0,0,0,11.675398848640484,1,serious
a,0,1,0,14.339697229390918,0,minor
a,0,0,0,5.673814308861905,1,moderate
img,1,0,0,10.79288423638032,1,moderate
input,1,1,1,8.81751698071657,0,minor
input,1,0,1,2.7941590287926212,0,serious
a,1,0,1,13.51112879444978,1,minor
img,0,1,0,10.904303853430925,0,serious
input,1,0,0,6.503480538051663,1,serious
img,0,0,0,10.473705208067429,1,serious
img,1,1,1,16.50596036795006,0,minor
img,1,1,0,17.03315525616128,1,moderate
div,1,0,0,13.990522574987382,0,minor
select,0,1,0,10.354956668003275,1,moderate
img,0,1,1,12.514992784076961,1,serious
div,0,0,1,8.700307427112342,1,minor
a,0,0,0,3.5311268598847647,1,moderate
input,0,1,1,8.712411947721838,1,minor
select,1,0,0,11.606655121392684,0,serious
textarea,0,1,0,12.97668029301168,1,moderate
input,0,1,1,19.716019521092417,0,minor
select,0,0,1,16.546668900612325,0,serious
textarea,0,0,1,4.039851228893546,0,serious
input,1,1,1,4.4836441330585615,1,moderate
select,0,1,0,3.009895184795081,0,moderate
input,1,1,0,15.763634544418355,0,minor
input,1,1,1,15.12244556983714,0,minor
textarea,1,0,1,20.727258033937623,1,serious
input,0,1,0,11.440468353286974,1,moderate
input,1,0,0,17.528298576977637,1,serious
textarea,0,0,0,12.528797172855752,1,serious
a,0,1,0,18.48173425054874,0,minor
img,0,0,1,15.42042078605503,1,serious
button,0,0,1,13.85768029982506,0,minor
div,0,1,1,12.302453419661006,1,minor
button,1,0,0,15.459410488859497,0,minor
button,1,0,0,9.39307685342021,1,moderate
select,0,1,1,2.931531614113282,1,critical
img,1,1,1,1.799722575956816,1,critical
select,0,1,1,10.580474632183478,1,minor
img,1,1,0,12.985831644402827,0,minor
textarea,1,1,1,2.5769806114125084,1,critical
textarea,1,1,0,6.738070978242044,1,moderate
img,1,1,1,7.4406441195097415,1,minor
input,1,0,1,12.255910704165025,0,serious
a,0,0,1,6.569649120855782,1,minor
input,0,1,0,2.9129719911201337,1,critical
a,1,0,0,4.297134818931003,0,moderate
select,0,0,0,4.478956032083865,0,serious
a,1,1,0,17.85389888445523,0,minor
select,0,0,0,6.68639373956583,1,serious
textarea,1,1,0,15.293834678295138,0,minor
button,1,0,1,12.356774926786116,1,minor
textarea,1,1,0,20.54077507232884,0,minor
textarea,0,0,1,6.456453377604045,1,serious
button,0,0,0,4.167460410584004,0,moderate
a,1,0,1,2.0407567538912077,0,critical
a,1,1,1,5.819193245625611,0,minor
select,0,0,0,14.681417728307853,1,serious
input,0,0,1,2.7051644927372123,0,serious
select,0,1,0,5.894036902993171,1,moderate
input,0,1,0,18.10616736368024,0,minor
textarea,0,0,0,12.659058987290404,0,serious
button,1,0,0,2.390430805063909,0,critical
textarea,0,0,1,1.9536628849952655,1,serious
img,1,0,0,2.2224575065153376,1,critical
a,1,1,1,19.837501002945054,1,minor
input,0,0,1,17.997428571221093,0,serious
select,0,0,1,17.898800840375493,1,serious
button,1,1,0,19.484335244870916,1,moderate
input,0,0,1,11.105107805018205,0,serious
select,1,0,0,5.94689342286688,0,serious
a,0,0,1,9.026960084770362,1,minor
textarea,0,1,0,15.377281457676217,1,moderate
a,0,1,0,18.520657430425302,0,minor
div,1,0,0,9.701818533990487,1,moderate
img,0,0,0,11.707619107641225,0,serious
div,1,1,1,19.635659865525064,0,minor
button,0,0,1,3.1499727421885817,1,moderate
input,1,0,0,18.24598433948248,1,serious
button,0,1,1,4.186149645038718,0,moderate
textarea,1,1,0,10.677227005812405,1,moderate
select,1,1,0,5.3684625732611915,0,minor
a,1,0,1,13.058952613812083,1,minor
div,1,0,0,12.171468434165321,0,minor
div,1,0,0,8.600147284815037,1,moderate
textarea,1,0,0,18.266070296902488,1,serious
div,0,1,0,14.196266405761197,0,minor
textarea,1,0,0,15.424102499238874,1,serious
button,1,0,1,4.01319476415337,0,moderate
a,1,1,1,18.663313559512353,1,minor
input,0,1,1,4.340803272400368,1,moderate
select,0,0,0,5.455699284199204,1,serious
input,0,1,0,3.5611027699376088,1,moderate
button,1,1,0,9.80718415937631,0,minor
select,0,0,0,18.754184635046194,0,serious
div,0,0,0,6.048950392197192,1,moderate
img,1,0,0,8.475068408459064,0,minor
button,1,0,1,17.92132840150844,0,minor
button,0,1,0,13.356305595177783,1,moderate
a,1,1,1,16.032327872925535,0,minor
input,1,0,0,5.280000988722296,0,serious
button,1,0,1,15.329797266651509,1,minor
button,1,1,0,5.55221157283545,1,moderate
div,0,0,1,20.74627964421322,1,minor
div,1,0,1,12.197723122534747,1,minor
select,0,0,0,14.91278516086274,0,serious
textarea,0,0,0,3.3680316828300563,1,serious
textarea,0,1,1,6.0131196008313905,0,minor
img,0,0,0,3.7948131912870866,0,serious
textarea,1,1,0,8.803414305434462,1,moderate
a,1,0,0,6.682717284107969,0,minor
img,1,0,1,15.658445192611385,0,minor
select,0,1,0,3.1741795925630236,0,moderate
div,0,0,1,16.041187369007364,1,minor
textarea,0,1,1,1.9140964927717499,0,critical
input,1,0,0,5.0403567464478485,1,serious
div,0,0,1,16.83929983929206,1,minor
a,1,0,0,15.855532822157897,0,minor
div,1,0,0,10.526522278377268,0,minor
a,1,0,1,1.9996543015510362,1,critical
a,1,1,1,13.197874833385987,1,minor
a,0,1,1,9.134482079481968,1,minor
select,1,0,1,7.330563003959395,1,serious
a,0,0,1,13.808212736530685,1,minor
a,1,1,0,9.732291244034528,0,minor
input,0,1,1,2.848422009063573,1,critical
img,0,0,0,19.31900941024689,0,serious
button,1,0,0,16.56986198906758,1,moderate
img,1,1,1,2.1275638258110487,0,critical
a,1,0,1,11.501277403813912,1,minor
input,0,1,1,2.667551257972566,0,critical
div,1,0,1,17.7457971811697,0,minor
input,1,1,1,13.260279221039436,1,minor
a,0,1,0,4.448982671461369,0,moderate
input,1,0,0,1.4148268561240154,1,serious
textarea,0,1,0,1.6316202429284123,1,critical
input,1,0,1,11.147309441296596,0,serious
a,0,0,1,15.687469573535477,0,minor
select,0,0,0,3.416809026679183,1,serious
textarea,1,0,1,5.425681318299151,1,serious
